po_id,supplier_id,contract_id,po_date,required_date,buyer_id,currency,status
PO001709,SUP0028,CON0102,2026-09-06,2026-09-29,BUY003,INR,Completed
PO001710,SUP0044,,2026-09-06,2026-10-02,BUY012,INR,Completed
PO001711,SUP0062,CON0011,2026-09-06,2026-10-13,BUY014,INR,Approved
PO001712,SUP0089,CON0029,2026-09-06,2026-10-19,BUY018,INR,Cancelled
PO001713,SUP0026,,2026-09-06,2026-09-17,BUY019,INR,Cancelled
PO001714,SUP0019,,2026-09-06,2026-10-03,BUY011,INR,Approved
PO001715,SUP0020,,2026-09-06,2026-10-12,BUY016,INR,Approved
PO001716,SUP0015,CON0068,2026-09-06,2026-10-09,BUY015,INR,Approved
PO001717,SUP0082,CON0145,2026-09-06,2026-10-11,BUY004,INR,Approved
PO001718,SUP0028,CON0102,2026-09-06,2026-09-25,BUY020,INR,Completed
PO001719,SUP0028,CON0102,2026-09-06,2026-10-05,BUY019,INR,Approved
PO001720,SUP0048,CON0031,2026-09-06,2026-10-06,BUY017,INR,Approved
PO001721,SUP0090,CON0101,2026-09-06,2026-10-14,BUY014,INR,Completed
PO001722,SUP0046,,2026-09-06,2026-10-05,BUY014,INR,Cancelled
PO001723,SUP0098,CON0012,2026-09-06,2026-10-04,BUY015,INR,Completed
PO001724,SUP0048,CON0031,2026-09-06,2026-09-24,BUY018,INR,Completed
PO001725,SUP0049,,2026-09-06,2026-10-01,BUY014,INR,Approved
PO001726,SUP0090,,2026-09-06,2026-09-19,BUY004,INR,Approved
PO001727,SUP0084,CON0020,2026-09-06,2026-09-14,BUY004,INR,Completed
PO001728,SUP0096,CON0071,2026-09-06,2026-10-17,BUY017,INR,Cancelled
PO001729,SUP0005,,2026-09-06,2026-10-01,BUY007,INR,Approved
PO001730,SUP0100,CON0090,2026-09-06,2026-10-12,BUY007,INR,Completed
PO001731,SUP0016,,2026-09-06,2026-10-05,BUY015,INR,Completed
PO001732,SUP0083,CON0065,2026-09-06,2026-10-08,BUY008,INR,Cancelled
PO001733,SUP0037,,2026-09-06,2026-09-30,BUY009,INR,Approved
PO001734,SUP0054,CON0131,2026-09-06,2026-09-28,BUY002,INR,Approved
PO001735,SUP0004,,2026-09-06,2026-09-22,BUY017,INR,Cancelled
PO001736,SUP0041,CON0105,2026-09-06,2026-10-04,BUY008,INR,Cancelled
PO001737,SUP0051,CON0135,2026-09-06,2026-09-25,BUY002,INR,Cancelled
PO001738,SUP0055,,2026-09-06,2026-09-21,BUY013,INR,Approved
PO001739,SUP0052,CON0146,2026-09-06,2026-10-03,BUY008,INR,Approved
PO001740,SUP0091,CON0028,2026-09-06,2026-09-21,BUY009,INR,Cancelled
PO001741,SUP0021,,2026-09-06,2026-10-03,BUY003,INR,Approved
PO001742,SUP0056,CON0139,2026-09-06,2026-09-13,BUY001,INR,Cancelled
PO001743,SUP0091,,2026-09-06,2026-10-17,BUY003,INR,Cancelled
PO001744,SUP0049,,2026-09-06,2026-09-14,BUY005,INR,Completed
PO001745,SUP0082,CON0145,2026-09-06,2026-10-05,BUY008,INR,Approved
PO001746,SUP0025,,2026-09-06,2026-10-17,BUY013,INR,Approved
PO001747,SUP0085,CON0078,2026-09-06,2026-09-16,BUY001,INR,Cancelled
PO001748,SUP0014,CON0042,2026-09-06,2026-09-20,BUY004,INR,Approved
PO001749,SUP0037,,2026-09-06,2026-09-29,BUY003,INR,Approved
PO001750,SUP0064,,2026-09-06,2026-10-06,BUY007,INR,Completed
PO001751,SUP0013,,2026-09-06,2026-10-14,BUY014,INR,Approved
PO001752,SUP0063,CON0010,2026-09-06,2026-09-17,BUY013,INR,Approved
PO001753,SUP0082,,2026-09-06,2026-10-11,BUY006,INR,Approved
PO001754,SUP0002,CON0045,2026-09-06,2026-09-24,BUY004,INR,Approved
PO001755,SUP0045,,2026-09-06,2026-10-13,BUY020,INR,Cancelled
PO001756,SUP0001,CON0121,2026-09-06,2026-09-23,BUY004,INR,Approved
PO001757,SUP0078,CON0047,2026-09-06,2026-09-14,BUY007,INR,Approved
PO001758,SUP0015,CON0068,2026-09-06,2026-09-26,BUY008,INR,Approved
PO001759,SUP0094,,2026-09-06,2026-09-21,BUY016,INR,Approved
PO001760,SUP0012,CON0059,2026-09-06,2026-10-05,BUY015,INR,Completed
PO001761,SUP0056,,2026-09-06,2026-10-15,BUY007,INR,Approved
PO001762,SUP0023,CON0087,2026-09-06,2026-09-25,BUY013,INR,Approved
PO001763,SUP0075,CON0098,2026-09-06,2026-10-20,BUY016,INR,Completed
PO001764,SUP0058,,2026-09-06,2026-10-10,BUY009,INR,Approved
PO001765,SUP0080,CON0147,2026-09-06,2026-09-19,BUY007,INR,Cancelled
PO001766,SUP0046,,2026-09-06,2026-10-06,BUY003,INR,Completed
PO001767,SUP0022,,2026-09-06,2026-09-15,BUY009,INR,Cancelled
PO001768,SUP0053,CON0103,2026-09-06,2026-10-01,BUY013,INR,Approved
PO001769,SUP0015,,2026-09-06,2026-09-24,BUY014,INR,Approved
PO001770,SUP0046,CON0076,2026-09-06,2026-09-28,BUY012,INR,Approved
PO001771,SUP0100,CON0090,2026-09-06,2026-10-03,BUY001,INR,Approved
PO001772,SUP0028,CON0102,2026-09-06,2026-10-12,BUY008,INR,Cancelled
PO001773,SUP0009,,2026-09-06,2026-10-07,BUY007,INR,Cancelled
PO001774,SUP0028,CON0102,2026-09-06,2026-09-19,BUY019,INR,Completed
PO001775,SUP0088,CON0106,2026-09-06,2026-10-10,BUY007,INR,Approved
PO001776,SUP0007,CON0079,2026-09-06,2026-10-14,BUY014,INR,Approved
PO001777,SUP0016,CON0138,2026-09-06,2026-10-11,BUY019,INR,Completed
PO001778,SUP0031,CON0035,2026-09-06,2026-10-19,BUY019,INR,Approved
PO001779,SUP0060,CON0057,2026-09-06,2026-10-01,BUY002,INR,Cancelled
PO001780,SUP0068,CON0032,2026-09-06,2026-09-15,BUY003,INR,Completed
PO001781,SUP0013,CON0072,2026-09-06,2026-10-09,BUY011,INR,Approved
PO001782,SUP0052,CON0146,2026-09-06,2026-09-18,BUY016,INR,Cancelled
PO001783,SUP0007,CON0079,2026-09-06,2026-10-08,BUY016,INR,Approved
PO001784,SUP0048,CON0031,2026-09-06,2026-09-19,BUY001,INR,Approved
PO001785,SUP0014,,2026-09-06,2026-10-03,BUY014,INR,Approved
PO001786,SUP0022,,2026-09-06,2026-09-18,BUY012,INR,Cancelled
PO001787,SUP0001,CON0121,2026-09-06,2026-09-16,BUY004,INR,Approved
PO001788,SUP0039,CON0066,2026-09-06,2026-09-17,BUY020,INR,Completed
PO001789,SUP0035,,2026-09-06,2026-09-23,BUY019,INR,Completed
PO001790,SUP0016,CON0138,2026-09-06,2026-09-21,BUY019,INR,Completed
PO001791,SUP0082,CON0145,2026-09-06,2026-10-11,BUY017,INR,Approved
PO001792,SUP0074,CON0113,2026-09-06,2026-10-13,BUY011,INR,Completed
PO001793,SUP0029,,2026-09-06,2026-09-18,BUY010,INR,Approved
PO001794,SUP0046,,2026-09-06,2026-10-18,BUY008,INR,Approved
PO001795,SUP0089,CON0029,2026-09-06,2026-09-17,BUY002,INR,Approved
PO001796,SUP0002,CON0045,2026-09-06,2026-09-26,BUY007,INR,Completed
PO001797,SUP0014,CON0091,2026-09-06,2026-10-04,BUY010,INR,Completed
PO001798,SUP0084,,2026-09-06,2026-09-22,BUY004,INR,Approved
PO001799,SUP0029,,2026-09-06,2026-10-06,BUY015,INR,Cancelled
PO001800,SUP0066,,2026-09-06,2026-09-25,BUY007,INR,Approved
PO001801,SUP0036,CON0083,2026-09-06,2026-10-10,BUY019,INR,Approved
PO001802,SUP0019,,2026-09-06,2026-10-12,BUY004,INR,Approved
PO001803,SUP0003,,2026-09-06,2026-10-12,BUY001,INR,Completed
PO001804,SUP0085,CON0114,2026-09-06,2026-10-16,BUY004,INR,Cancelled
PO001805,SUP0011,CON0107,2026-09-06,2026-10-05,BUY013,INR,Cancelled
PO001806,SUP0056,CON0148,2026-09-06,2026-10-15,BUY009,INR,Approved
PO001807,SUP0013,CON0075,2026-09-06,2026-09-16,BUY014,INR,Approved
PO001808,SUP0038,CON0044,2026-09-06,2026-09-25,BUY017,INR,Cancelled
PO001809,SUP0064,,2026-09-06,2026-10-16,BUY002,INR,Approved
PO001810,SUP0015,CON0068,2026-09-06,2026-09-27,BUY019,INR,Approved
PO001811,SUP0031,CON0086,2026-09-06,2026-09-17,BUY008,INR,Cancelled
PO001812,SUP0090,CON0101,2026-09-06,2026-10-08,BUY008,INR,Approved
PO001813,SUP0064,,2026-09-06,2026-09-26,BUY007,INR,Approved
PO001814,SUP0082,CON0062,2026-09-06,2026-10-01,BUY001,INR,Approved
PO001815,SUP0024,,2026-09-06,2026-10-15,BUY020,INR,Completed
PO001816,SUP0095,,2026-09-06,2026-10-02,BUY008,INR,Approved
PO001817,SUP0041,CON0105,2026-09-06,2026-09-17,BUY015,INR,Approved
PO001818,SUP0002,CON0045,2026-09-06,2026-10-13,BUY006,INR,Approved
PO001819,SUP0010,,2026-09-06,2026-09-23,BUY001,INR,Cancelled
PO001820,SUP0046,CON0076,2026-09-06,2026-10-13,BUY008,INR,Completed
PO001821,SUP0015,,2026-09-06,2026-09-15,BUY019,INR,Approved
PO001822,SUP0030,CON0036,2026-09-06,2026-10-16,BUY004,INR,Approved
PO001823,SUP0039,CON0066,2026-09-06,2026-10-04,BUY012,INR,Cancelled
PO001824,SUP0033,CON0084,2026-09-06,2026-10-14,BUY001,INR,Approved
PO001825,SUP0039,,2026-09-06,2026-10-04,BUY020,INR,Completed
PO001826,SUP0015,CON0068,2026-09-06,2026-09-30,BUY005,INR,Completed
PO001827,SUP0029,,2026-09-06,2026-09-22,BUY001,INR,Approved
PO001828,SUP0074,CON0113,2026-09-06,2026-10-10,BUY007,INR,Completed
PO001829,SUP0082,,2026-09-06,2026-09-19,BUY018,INR,Completed
PO001830,SUP0068,CON0124,2026-09-06,2026-09-24,BUY011,INR,Completed
PO001831,SUP0076,,2026-09-06,2026-10-09,BUY009,INR,Approved
PO001832,SUP0025,CON0077,2026-09-06,2026-09-15,BUY020,INR,Approved
PO001833,SUP0056,CON0148,2026-09-06,2026-10-12,BUY010,INR,Approved
PO001834,SUP0002,,2026-09-06,2026-10-14,BUY005,INR,Completed
PO001835,SUP0088,CON0106,2026-09-06,2026-09-22,BUY020,INR,Cancelled
PO001836,SUP0086,CON0134,2026-09-06,2026-09-23,BUY003,INR,Approved
PO001837,SUP0002,CON0045,2026-09-06,2026-10-12,BUY019,INR,Approved
PO001838,SUP0007,CON0079,2026-09-06,2026-10-14,BUY012,INR,Approved
PO001839,SUP0007,CON0079,2026-09-06,2026-09-29,BUY017,INR,Cancelled
PO001840,SUP0020,,2026-09-06,2026-09-18,BUY005,INR,Approved
PO001841,SUP0056,,2026-09-06,2026-10-20,BUY010,INR,Approved
PO001842,SUP0005,,2026-09-06,2026-10-13,BUY008,INR,Completed
PO001843,SUP0055,,2026-09-06,2026-10-08,BUY004,INR,Approved
PO001844,SUP0039,CON0066,2026-09-06,2026-10-21,BUY014,INR,Approved
PO001845,SUP0075,CON0098,2026-09-06,2026-09-21,BUY009,INR,Approved
PO001846,SUP0054,CON0131,2026-09-06,2026-10-18,BUY003,INR,Approved
PO001847,SUP0073,CON0080,2026-09-06,2026-10-12,BUY014,INR,Approved
PO001848,SUP0018,CON0069,2026-09-06,2026-10-16,BUY017,INR,Approved
PO001849,SUP0060,CON0057,2026-09-06,2026-10-05,BUY014,INR,Completed
PO001850,SUP0004,CON0085,2026-09-06,2026-10-18,BUY003,INR,Approved
PO001851,SUP0079,,2026-09-06,2026-10-02,BUY019,INR,Cancelled
PO001852,SUP0048,CON0031,2026-09-06,2026-09-21,BUY002,INR,Completed
PO001853,SUP0017,CON0097,2026-09-06,2026-10-08,BUY017,INR,Completed
PO001854,SUP0007,CON0079,2026-09-06,2026-09-18,BUY011,INR,Cancelled
PO001855,SUP0013,CON0075,2026-09-06,2026-10-01,BUY011,INR,Approved
PO001856,SUP0016,CON0138,2026-09-06,2026-10-20,BUY007,INR,Cancelled
PO001857,SUP0019,,2026-09-06,2026-10-18,BUY016,INR,Approved
PO001858,SUP0029,,2026-09-06,2026-09-22,BUY010,INR,Approved
PO001859,SUP0063,CON0010,2026-09-06,2026-09-25,BUY005,INR,Cancelled
PO001860,SUP0016,CON0138,2026-09-06,2026-10-16,BUY004,INR,Completed
PO001861,SUP0004,CON0085,2026-09-06,2026-10-15,BUY004,INR,Approved
PO001862,SUP0052,,2026-09-06,2026-10-13,BUY008,INR,Cancelled
PO001863,SUP0034,,2026-09-06,2026-10-11,BUY020,INR,Approved
PO001864,SUP0056,CON0139,2026-09-06,2026-09-22,BUY005,INR,Approved
PO001865,SUP0022,,2026-09-06,2026-10-15,BUY018,INR,Approved
PO001866,SUP0061,,2026-09-06,2026-10-13,BUY004,INR,Cancelled
PO001867,SUP0064,,2026-09-06,2026-10-06,BUY013,INR,Completed
PO001868,SUP0090,CON0101,2026-09-06,2026-09-19,BUY005,INR,Approved
PO001869,SUP0037,CON0133,2026-09-06,2026-10-12,BUY001,INR,Cancelled
PO001870,SUP0039,CON0066,2026-09-06,2026-09-15,BUY020,INR,Completed
PO001871,SUP0006,,2026-09-06,2026-10-05,BUY015,INR,Completed
PO001872,SUP0036,,2026-09-06,2026-09-13,BUY012,INR,Cancelled
PO001873,SUP0065,CON0100,2026-09-06,2026-09-26,BUY017,INR,Approved
PO001874,SUP0023,CON0087,2026-09-06,2026-09-22,BUY015,INR,Approved
PO001875,SUP0036,,2026-09-06,2026-10-02,BUY003,INR,Completed
PO001876,SUP0049,,2026-09-06,2026-10-13,BUY006,INR,Cancelled
PO001877,SUP0091,,2026-09-06,2026-10-15,BUY017,INR,Approved
PO001878,SUP0017,CON0054,2026-09-06,2026-10-03,BUY019,INR,Cancelled
PO001879,SUP0052,CON0094,2026-09-06,2026-09-17,BUY008,INR,Approved
PO001880,SUP0086,CON0141,2026-09-06,2026-09-19,BUY011,INR,Approved
PO001881,SUP0099,CON0007,2026-09-06,2026-09-28,BUY013,INR,Completed
PO001882,SUP0009,,2026-09-06,2026-09-16,BUY004,INR,Approved
PO001883,SUP0096,CON0053,2026-09-06,2026-09-17,BUY020,INR,Approved
PO001884,SUP0023,CON0087,2026-09-06,2026-10-03,BUY013,INR,Approved
PO001885,SUP0082,CON0040,2026-09-06,2026-10-19,BUY009,INR,Completed
PO001886,SUP0057,CON0039,2026-09-06,2026-10-01,BUY014,INR,Cancelled
PO001887,SUP0025,CON0048,2026-09-06,2026-09-18,BUY007,INR,Approved
PO001888,SUP0018,CON0069,2026-09-06,2026-09-13,BUY019,INR,Cancelled
PO001889,SUP0010,,2026-09-06,2026-10-04,BUY017,INR,Completed
PO001890,SUP0025,CON0077,2026-09-06,2026-09-26,BUY017,INR,Approved
PO001891,SUP0046,,2026-09-06,2026-10-18,BUY003,INR,Completed
PO001892,SUP0055,,2026-09-06,2026-10-07,BUY019,INR,Approved
PO001893,SUP0017,CON0017,2026-09-06,2026-10-16,BUY016,INR,Approved
PO001894,SUP0007,CON0079,2026-09-06,2026-10-21,BUY008,INR,Approved
PO001895,SUP0033,CON0037,2026-09-06,2026-10-07,BUY006,INR,Approved
PO001896,SUP0010,,2026-09-06,2026-10-17,BUY017,INR,Cancelled
PO001897,SUP0065,CON0055,2026-09-06,2026-10-02,BUY018,INR,Approved
PO001898,SUP0075,,2026-09-06,2026-10-13,BUY009,INR,Approved
PO001899,SUP0005,CON0051,2026-09-06,2026-10-04,BUY011,INR,Approved
PO001900,SUP0018,CON0069,2026-09-06,2026-09-26,BUY002,INR,Approved
PO001901,SUP0064,,2026-09-06,2026-09-17,BUY019,INR,Cancelled
PO001902,SUP0090,CON0101,2026-09-06,2026-09-15,BUY014,INR,Cancelled
PO001903,SUP0095,,2026-09-06,2026-09-18,BUY016,INR,Approved
PO001904,SUP0035,CON0008,2026-09-06,2026-09-15,BUY017,INR,Approved
PO001905,SUP0084,CON0020,2026-09-06,2026-10-05,BUY008,INR,Approved
PO001906,SUP0008,,2026-09-06,2026-09-14,BUY007,INR,Cancelled
PO001907,SUP0078,CON0047,2026-09-06,2026-10-07,BUY018,INR,Completed
PO001908,SUP0007,,2026-09-06,2026-10-07,BUY005,INR,Completed
PO001909,SUP0090,CON0101,2026-09-06,2026-10-10,BUY015,INR,Approved
PO001910,SUP0079,CON0092,2026-09-06,2026-10-06,BUY014,INR,Approved
PO001911,SUP0031,CON0035,2026-09-06,2026-09-27,BUY008,INR,Completed
PO001912,SUP0096,CON0006,2026-09-06,2026-10-17,BUY008,INR,Approved
PO001913,SUP0010,,2026-09-06,2026-09-16,BUY006,INR,Approved
PO001914,SUP0006,CON0067,2026-09-06,2026-10-03,BUY010,INR,Approved
PO001915,SUP0078,CON0047,2026-09-06,2026-10-08,BUY003,INR,Approved
PO001916,SUP0033,CON0084,2026-09-06,2026-10-17,BUY008,INR,Completed
PO001917,SUP0092,,2026-09-06,2026-10-02,BUY018,INR,Approved
PO001918,SUP0084,CON0020,2026-09-06,2026-09-28,BUY011,INR,Cancelled
PO001919,SUP0065,CON0100,2026-09-06,2026-09-19,BUY020,INR,Completed
PO001920,SUP0036,CON0073,2026-09-06,2026-09-18,BUY017,INR,Approved
PO001921,SUP0040,CON0126,2026-09-06,2026-10-18,BUY005,INR,Approved
PO001922,SUP0031,CON0086,2026-09-06,2026-10-11,BUY004,INR,Approved
PO001923,SUP0064,,2026-09-06,2026-09-15,BUY019,INR,Completed
PO001924,SUP0039,CON0066,2026-09-06,2026-09-18,BUY013,INR,Completed
PO001925,SUP0003,,2026-09-06,2026-10-07,BUY002,INR,Approved
PO001926,SUP0027,CON0136,2026-09-06,2026-10-07,BUY018,INR,Approved
PO001927,SUP0085,CON0114,2026-09-06,2026-10-02,BUY001,INR,Cancelled
PO001928,SUP0097,,2026-09-06,2026-10-04,BUY009,INR,Cancelled
PO001929,SUP0028,CON0102,2026-09-06,2026-09-14,BUY014,INR,Approved
PO001930,SUP0014,CON0091,2026-09-06,2026-10-18,BUY018,INR,Completed
PO001931,SUP0055,CON0144,2026-09-06,2026-10-19,BUY009,INR,Approved
PO001932,SUP0049,,2026-09-06,2026-10-12,BUY008,INR,Approved
PO001933,SUP0002,,2026-09-06,2026-09-30,BUY009,INR,Approved
PO001934,SUP0032,CON0004,2026-09-06,2026-10-17,BUY002,INR,Cancelled
PO001935,SUP0036,CON0083,2026-09-06,2026-10-06,BUY020,INR,Approved
PO001936,SUP0016,CON0138,2026-09-06,2026-10-02,BUY009,INR,Approved
PO001937,SUP0057,CON0039,2026-09-06,2026-10-12,BUY015,INR,Approved
PO001938,SUP0046,CON0043,2026-09-06,2026-10-13,BUY014,INR,Approved
PO001939,SUP0075,CON0098,2026-09-06,2026-09-18,BUY003,INR,Completed
PO001940,SUP0024,,2026-09-06,2026-09-29,BUY009,INR,Approved
PO001941,SUP0064,,2026-09-06,2026-09-21,BUY006,INR,Approved
PO001942,SUP0080,CON0025,2026-09-06,2026-09-16,BUY006,INR,Cancelled
PO001943,SUP0057,CON0039,2026-09-06,2026-10-20,BUY002,INR,Approved
PO001944,SUP0033,CON0084,2026-09-06,2026-09-14,BUY018,INR,Approved
PO001945,SUP0077,CON0099,2026-09-06,2026-09-28,BUY017,INR,Completed
PO001946,SUP0015,CON0068,2026-09-06,2026-10-15,BUY011,INR,Cancelled
PO001947,SUP0048,CON0031,2026-09-06,2026-10-09,BUY010,INR,Approved
PO001948,SUP0004,CON0085,2026-09-06,2026-10-03,BUY011,INR,Completed
PO001949,SUP0084,CON0020,2026-09-06,2026-10-06,BUY020,INR,Approved
PO001950,SUP0021,,2026-09-06,2026-10-06,BUY005,INR,Cancelled
PO001951,SUP0004,CON0085,2026-09-06,2026-09-19,BUY017,INR,Cancelled
PO001952,SUP0075,,2026-09-06,2026-10-05,BUY013,INR,Cancelled
PO001953,SUP0005,CON0051,2026-09-06,2026-09-22,BUY003,INR,Approved
PO001954,SUP0073,,2026-09-06,2026-10-15,BUY018,INR,Completed
PO001955,SUP0069,,2026-09-06,2026-09-20,BUY017,INR,Approved
PO001956,SUP0078,CON0047,2026-09-06,2026-10-13,BUY011,INR,Approved
PO001957,SUP0025,CON0048,2026-09-06,2026-10-19,BUY011,INR,Approved
PO001958,SUP0099,CON0007,2026-09-06,2026-10-06,BUY004,INR,Approved
PO001959,SUP0057,CON0074,2026-09-06,2026-10-09,BUY018,INR,Cancelled
PO001960,SUP0010,,2026-09-06,2026-10-06,BUY020,INR,Approved
PO001961,SUP0058,,2026-09-06,2026-10-09,BUY005,INR,Cancelled
PO001962,SUP0032,CON0004,2026-09-06,2026-10-09,BUY020,INR,Approved
PO001963,SUP0037,CON0133,2026-09-06,2026-10-04,BUY014,INR,Completed
PO001964,SUP0065,CON0055,2026-09-06,2026-09-22,BUY006,INR,Completed
PO001965,SUP0002,CON0045,2026-09-06,2026-09-23,BUY018,INR,Completed
PO001966,SUP0096,CON0006,2026-09-06,2026-09-19,BUY014,INR,Approved
PO001967,SUP0089,,2026-09-06,2026-09-23,BUY005,INR,Cancelled
PO001968,SUP0068,,2026-09-06,2026-10-07,BUY012,INR,Approved
PO001969,SUP0052,CON0146,2026-09-06,2026-10-18,BUY004,INR,Approved
PO001970,SUP0044,,2026-09-06,2026-10-20,BUY004,INR,Approved
PO001971,SUP0010,,2026-09-06,2026-10-05,BUY014,INR,Completed
PO001972,SUP0095,CON0123,2026-09-06,2026-10-10,BUY005,INR,Approved
PO001973,SUP0093,,2026-09-06,2026-10-20,BUY017,INR,Approved
PO001974,SUP0020,,2026-09-06,2026-09-13,BUY012,INR,Completed
PO001975,SUP0049,,2026-09-06,2026-10-03,BUY017,INR,Cancelled
PO001976,SUP0036,CON0083,2026-09-06,2026-09-19,BUY011,INR,Approved
PO001977,SUP0073,,2026-09-06,2026-10-16,BUY019,INR,Cancelled
PO001978,SUP0055,CON0130,2026-09-06,2026-10-01,BUY006,INR,Approved
PO001979,SUP0006,CON0067,2026-09-06,2026-09-26,BUY019,INR,Cancelled
PO001980,SUP0041,CON0015,2026-09-06,2026-09-19,BUY004,INR,Approved
PO001981,SUP0036,CON0073,2026-09-06,2026-10-14,BUY010,INR,Approved
PO001982,SUP0078,,2026-09-06,2026-09-19,BUY009,INR,Approved
PO001983,SUP0013,CON0075,2026-09-06,2026-09-26,BUY006,INR,Approved
PO001984,SUP0077,,2026-09-06,2026-09-15,BUY018,INR,Cancelled
PO001985,SUP0025,CON0048,2026-09-06,2026-09-13,BUY012,INR,Approved
PO001986,SUP0037,CON0133,2026-09-06,2026-10-19,BUY017,INR,Approved
PO001987,SUP0059,,2026-09-06,2026-10-01,BUY004,INR,Completed
PO001988,SUP0056,CON0139,2026-09-06,2026-10-14,BUY009,INR,Approved
PO001989,SUP0046,CON0043,2026-09-06,2026-09-18,BUY003,INR,Approved
PO001990,SUP0021,,2026-09-06,2026-10-15,BUY015,INR,Cancelled
PO001991,SUP0087,CON0061,2026-09-06,2026-09-17,BUY002,INR,Completed
PO001992,SUP0013,CON0075,2026-09-06,2026-10-16,BUY002,INR,Approved
PO001993,SUP0032,CON0004,2026-09-06,2026-09-21,BUY007,INR,Approved
PO001994,SUP0061,,2026-09-06,2026-09-22,BUY006,INR,Completed
PO001995,SUP0037,CON0133,2026-09-06,2026-09-21,BUY017,INR,Approved
PO001996,SUP0001,CON0121,2026-09-06,2026-10-10,BUY006,INR,Approved
PO001997,SUP0054,CON0104,2026-09-06,2026-09-29,BUY012,INR,Completed
PO001998,SUP0068,,2026-09-06,2026-09-24,BUY008,INR,Approved
PO001999,SUP0086,CON0141,2026-09-06,2026-10-14,BUY020,INR,Approved
PO002000,SUP0070,,2026-09-06,2026-10-13,BUY008,INR,Approved
PO002001,SUP0097,CON0128,2026-09-06,2026-10-01,BUY011,INR,Approved
PO002002,SUP0085,CON0119,2026-09-06,2026-10-10,BUY011,INR,Approved
PO002003,SUP0045,CON0115,2026-09-06,2026-10-08,BUY016,INR,Cancelled
PO002004,SUP0053,CON0103,2026-09-06,2026-09-28,BUY017,INR,Approved
PO002005,SUP0053,CON0103,2026-09-06,2026-09-16,BUY009,INR,Approved
PO002006,SUP0053,,2026-09-06,2026-10-08,BUY014,INR,Completed
PO002007,SUP0034,CON0021,2026-09-06,2026-09-16,BUY011,INR,Approved
PO002008,SUP0040,CON0126,2026-09-06,2026-10-11,BUY018,INR,Approved
PO002009,SUP0100,,2026-09-06,2026-09-20,BUY020,INR,Cancelled
PO002010,SUP0043,CON0082,2026-09-06,2026-09-21,BUY001,INR,Completed
PO002011,SUP0012,,2026-09-06,2026-10-04,BUY018,INR,Approved
PO002012,SUP0084,CON0020,2026-09-06,2026-09-16,BUY018,INR,Approved
PO002013,SUP0021,,2026-09-06,2026-10-17,BUY008,INR,Approved
PO002014,SUP0021,,2026-09-06,2026-10-06,BUY007,INR,Cancelled
PO002015,SUP0094,,2026-09-06,2026-09-28,BUY002,INR,Approved
PO002016,SUP0097,CON0128,2026-09-06,2026-10-16,BUY016,INR,Approved
PO002017,SUP0021,,2026-09-06,2026-10-01,BUY008,INR,Approved
PO002018,SUP0005,CON0051,2026-09-06,2026-09-30,BUY013,INR,Approved
PO002019,SUP0095,,2026-09-06,2026-09-30,BUY003,INR,Approved
PO002020,SUP0065,CON0055,2026-09-06,2026-10-09,BUY004,INR,Cancelled
PO002021,SUP0051,,2026-09-06,2026-09-25,BUY010,INR,Approved
PO002022,SUP0055,CON0130,2026-09-06,2026-10-15,BUY009,INR,Completed
PO002023,SUP0026,,2026-09-06,2026-09-19,BUY019,INR,Completed
PO002024,SUP0049,,2026-09-06,2026-10-01,BUY008,INR,Completed
PO002025,SUP0072,CON0064,2026-09-06,2026-09-30,BUY013,INR,Approved
PO002026,SUP0064,,2026-09-06,2026-10-08,BUY018,INR,Approved
PO002027,SUP0058,,2026-09-06,2026-09-27,BUY001,INR,Completed
PO002028,SUP0099,CON0007,2026-09-06,2026-09-27,BUY019,INR,Approved
PO002029,SUP0083,CON0050,2026-09-06,2026-10-02,BUY004,INR,Cancelled
PO002030,SUP0022,,2026-09-06,2026-09-26,BUY016,INR,Cancelled
PO002031,SUP0032,CON0004,2026-09-06,2026-09-18,BUY017,INR,Cancelled
PO002032,SUP0098,CON0116,2026-09-06,2026-09-27,BUY009,INR,Completed
PO002033,SUP0040,,2026-09-06,2026-10-04,BUY002,INR,Approved
PO002034,SUP0089,CON0029,2026-09-06,2026-10-19,BUY009,INR,Approved
PO002035,SUP0097,,2026-09-06,2026-10-18,BUY018,INR,Completed
PO002036,SUP0041,CON0105,2026-09-06,2026-09-28,BUY017,INR,Cancelled
PO002037,SUP0095,,2026-09-06,2026-09-18,BUY014,INR,Approved
PO002038,SUP0049,,2026-09-06,2026-09-21,BUY006,INR,Cancelled
PO002039,SUP0096,CON0071,2026-09-06,2026-09-20,BUY004,INR,Approved
PO002040,SUP0055,CON0144,2026-09-06,2026-10-14,BUY016,INR,Approved
PO002041,SUP0096,CON0006,2026-09-06,2026-10-18,BUY010,INR,Approved
PO002042,SUP0056,CON0148,2026-09-06,2026-10-01,BUY017,INR,Approved
PO002043,SUP0079,CON0034,2026-09-06,2026-10-06,BUY005,INR,Approved
PO002044,SUP0067,,2026-09-06,2026-09-26,BUY012,INR,Cancelled
PO002045,SUP0078,CON0047,2026-09-06,2026-09-29,BUY011,INR,Approved
PO002046,SUP0022,,2026-09-06,2026-10-16,BUY016,INR,Approved
PO002047,SUP0041,CON0105,2026-09-06,2026-10-09,BUY003,INR,Approved
PO002048,SUP0040,CON0126,2026-09-06,2026-09-25,BUY018,INR,Completed
PO002049,SUP0043,CON0110,2026-09-06,2026-09-19,BUY020,INR,Approved
